id,active_time,journey_no,flight_code
2344282,1.53165643705e+12,3U8744,CSC8744
2349942,1.53165751135e+12,EU2272,UEA2272
2351123,1.53166204514e+12,TV9926,TBA9926
2350913,1.53166223774e+12,MU2656,CES2656
2346122,1.53166100703e+12,EU2232,UEA2232
2340528,1.53166285587e+12,EU2776,UEA2776
2354345,1.53166310586e+12,MU2935,CES2935
2353684,1.53166494505e+12,MU2935,CES2935
2353849,1.53166560531e+12,3U8526,CSC8526
2353810,1.53166586657e+12,3U3169,
2343673,1.53166617773e+12,MU5413,CES5413
2354483,1.53166747047e+12,MU9749,CES9749
2349343,1.53166803104e+12,CA4302,CA4302
2354509,1.53166826543e+12,8L9712,LKE9712
2354058,1.53166946094e+12,MF8489,CXA8489
2354310,1.53166995431e+12,3U8986,3U8986
2353820,1.53167018373e+12,CA4040,CCA4040
2354141,1.53167052427e+12,TV9826,TBA9826
2352573,1.53167143828e+12,CA4390,CCA4390
2353335,1.53167146382e+12,ZH9778,CSZ9778
2352488,1.53167162190e+12,HX452,CRK452
2354150,1.53167196769e+12,DR6542,RLH6542
2351878,1.53167219278e+12,HX452,CRK452
2354595,1.53167274488e+12,,
2353768,1.53167293792e+12,EU2724,UEA2724
2352263,1.53167325029e+12,ZH9411,CSZ9411
2354108,1.53167463758e+12,CZ6119,CSN6119
2353769,1.53168004582e+12,3U8844,3U8844
2354464,1.53168017482e+12,3U8844,3U8844
2352939,1.5316810377e+12,ZH9490,CSZ9490
2353983,1.53168127794e+12,ZH9490,CSZ9490
2354727,1.53170359969e+12,ZH9361,CSZ9361
2354375,1.53170798585e+12,3U8916,3U8916
2355130,1.53170892518e+12,3U8230,CSC8230
2354773,1.53170938322e+12,MF8401,CXA8401
2354740,1.53171151273e+12,HO1269,DKH1269
2292768,1.53171174251e+12,CA4536,CA4536
2355290,1.53171327529e+12,MF4491,CXA4491
2355126,1.53171914382e+12,EU2236,UEA2236
2355088,1.53172253111e+12,CA4188,CA4188
2355222,1.53172432548e+12,BK2851,OKA2851
2355959,1.53172729805e+12,8L9698,LKE9698
2354932,1.53173253225e+12,CZ3359,CSN3359
2356370,1.53173592382e+12,CA4190,CA4190
2354436,1.53173661383e+12,MU9403,CES9403
2355996,1.53173809158e+12,ZH9407,CSZ9407
2354139,1.53173850246e+12,3U8720,CSC8720
2325309,1.53174027214e+12,CZ3453,CSN3453
2356006,1.53174228118e+12,EU2272,UEA2272
2356203,1.53174413052e+12,CA1745,CA1745
2355830,1.53174454062e+12,CA4302,CA4302
2355602,1.53174582375e+12,MU2656,CES2656
2356100,1.53174681743e+12,TV9818,TBA9818
2355721,1.53174702588e+12,3U8734,3U8734
2341918,1.53174828546e+12,BK2779,OKA2779
2354294,1.53174917998e+12,NH947,ANA947
2311267,1.53174953558e+12,MF5032,
2355113,1.53175198853e+12,3U8146,CSC8146
2356588,1.53175212215e+12,CZ6471,CSN6471
2355619,1.53175339048e+12,3U8966,3U8966
2352559,1.53175373165e+12,MF3010,
2356822,1.53175424639e+12,MF8489,CXA8489
2353147,1.53175436646e+12,MF8489,CXA8489
2350504,1.53175448651e+12,ZH9443,CSZ9443
2355465,1.53175451443e+12,CA4208,CCA4208
2356362,1.53175473395e+12,CZ6183,CSN6183
2356818,1.5317548337e+12,ZH9443,CSZ9443
2356756,1.53175593248e+12,3U8752,CSC8752
2355870,1.53175695019e+12,3U8970,CSC8970
2347614,1.53175695698e+12,3U8662,CSC8662
2356357,1.53175698745e+12,3U8970,CSC8970
2356143,1.5317572306e+12,CZ6409,CSN6409
2356730,1.53175754162e+12,3U8886,3U8886
2356788,1.53175758101e+12,MU9698,CES9698
2351945,1.53175765248e+12,8L9626,LKE9626
2356870,1.53175925675e+12,HX452,CRK452
2356155,1.53175933375e+12,DR6542,RLH6542
2352601,1.53175934619e+12,DR6542,RLH6542
2355014,1.53175935907e+12,CA4588,CA4588
2357048,1.53175973246e+12,EU2220,UEA2220
2355123,1.53175981552e+12,3U8938,3U8938
2356851,1.53176050784e+12,CA4502,CA4502
2290230,1.53176103581e+12,CA4502,CA4502
2355977,1.53176118304e+12,CA4502,CA4502
2356815,1.53176128537e+12,CA4230,CCA4230
2345722,1.5317617162e+12,CA4328,CA4328
2348317,1.53176210024e+12,CA4540,CCA4540
2342817,1.53176288353e+12,ZH9411,CSZ9411
2304154,1.53176513375e+12,MU2296,CES2296
2342079,1.5317637754e+12,3U8842,CSC8842
2354909,1.53176393738e+12,3U8934,CSC8934
2355904,1.53176473268e+12,EU8372,
2356776,1.53176477339e+12,3U8372,CSC8372
2357425,1.53176478926e+12,EU6662,UEA6662
2341943,1.53176555942e+12,MU5496,CES5496
2355898,1.53176607362e+12,GJ8908,CDC8908
2357218,1.53176629217e+12,3U8320,CSC8320
2356774,1.53176795728e+12,EU2766,UEA2766
2353349,1.53176858158e+12,EU2766,UEA2766
2356919,1.53176875106e+12,TV9880,TBA9880
2357510,1.53179163155e+12,JD5161,CBJ5161
2356950,1.53179438058e+12,QW9771,QDA9771
2352988,1.53179715243e+12,CA4418,CA4418
2347347,1.53179971244e+12,ZH9401,CSZ9401
2357620,1.53179972939e+12,HO1119,DKH1119
2357603,1.53180078928e+12,CZ6941,CSN6941
2357722,1.53180145740e+12,3U8646,CSC8646
2357321,1.53180148344e+12,3U8646,CSC8646
2357713,1.53180637578e+12,CA4522,CA4522
2358831,1.53181412112e+12,MU5322,CES5322
2357930,1.53181234644e+12,CA4504,CCA4504
2358038,1.53181235745e+12,MU2094,CES2094
2358485,1.53181498356e+12,MU2226,CES2226
2358988,1.531818128e+12,EU2250,UEA2250
2358260,1.53181822257e+12,3U8772,CSC8772
2358757,1.53182367547e+12,ZH9407,CSZ9407
2356529,1.53182641432e+12,8L9628,LKE9628
2359373,1.53182669291e+12,8L9628,LKE9628
2354653,1.53182725879e+12,KN2307,CUA2307
2357208,1.53183037429e+12,EU2232,UEA2232
2358300,1.53183116211e+12,CA4404,CA4404
2357124,1.53183250820e+12,EU2288,UEA2288
2359034,1.53183508938e+12,CZ6471,CSN6471
2348165,1.5318370518e+12,MF5032,
2356005,1.53183795971e+12,DR5014,RLH5014
2358808,1.53183796357e+12,DR5014,RLH5014
2352646,1.53183798293e+12,MU9914,CES9914
2359959,1.53183944716e+12,8L9610,LKE9610
2352015,1.53183945793e+12,CA4040,CCA4040
2359579,1.53183955524e+12,SC4452,
2359744,1.53183988898e+12,MU9749,CES9749
2360021,1.53184021636e+12,ZH4194,CSZ4194
2359234,1.5318407238e+12,3U8752,CSC8752
2359612,1.53184114242e+12,ZH9569,CSZ9569
2353265,1.53184150546e+12,TV9830,TBA9830
2359758,1.5318422746e+12,TV9830,TBA9830
2354292,1.53184408477e+12,3U8970,CSC8970
2354298,1.53184410463e+12,3U8970,CSC8970
2359588,1.53184251163e+12,CA4210,CCA4210
2360142,1.53184297411e+12,3U8748,CSC8748
2358707,1.53184298483e+12,3U8986,3U8986
2356198,1.53184299484e+12,3U8986,3U8986
2359537,1.53184301823e+12,CA4238,CCA4238
2359270,1.5318432157e+12,CA4528,CA4528
2359477,1.53184517726e+12,MU9696,CES9696
2359780,1.53184414523e+12,CA4118,CA4118
2359293,1.53184431593e+12,3U8904,CSC8904
2358410,1.53184443578e+12,3U8904,CSC8904
2355298,1.53184460175e+12,CA4230,CCA4230
2359334,1.53184602046e+12,MU5417,CES5417
2353947,1.53184497648e+12,3U8920,CSC8920
2358855,1.53184504367e+12,3U8668,CSC8668
2359548,1.53184505243e+12,3U8668,CSC8668
2336416,1.53184524613e+12,MU2006,CES2006
2358416,1.53184700888e+12,EU2222,UEA2222
2359665,1.53184533597e+12,CA4536,CA4536
2353630,1.53184535711e+12,CA4230,CCA4230
2349131,1.53184712774e+12,3U8736,3U8736
2359487,1.53184553127e+12,MU5417,CES5417
2356707,1.53184573036e+12,MU5417,CES5417
2359747,1.53184574983e+12,ZH9490,CSZ9490
2356972,1.53184596377e+12,MU5417,CES5417
2359496,1.53184790112e+12,TV9880,TBA9880
2359795,1.53184798576e+12,EU2224,UEA2224
2359647,1.53184729091e+12,TV9880,TBA9880
2359769,1.53184776886e+12,EU2224,UEA2224
2359905,1.53184970798e+12,EU2220,UEA2220
2360020,1.53184820913e+12,EU2224,UEA2224
2359911,1.53184896677e+12,EU2258,UEA2258
2359413,1.53184906288e+12,EU2220,UEA2220
2355105,1.53184937606e+12,3U8934,CSC8934
2359680,1.53184947794e+12,CA4534,CCA4534
2360109,1.53184968343e+12,EU2276,UEA2276
2359830,1.53185024466e+12,3U8714,CSC8714
2354406,1.53185046237e+12,EU2220,UEA2220
2355919,1.53185115233e+12,8L9620,LKE9620
2358134,1.53185125149e+12,EU2270,UEA2270
2357656,1.53185131773e+12,CZ6409,CSN6409
2359926,1.53185202239e+12,3U8842,CSC8842
2356804,1.53185364751e+12,EU2250,UEA2250
2356806,1.53185346176e+12,HX452,CRK452
2358683,1.53185350241e+12,GJ8685,CDC8685
2357894,1.53185351536e+12,CA4532,CA4532
2348713,1.53185381030e+12,CZ6119,CSN6119
2360316,1.53187771557e+12,ZH9441,CSZ9441
2358350,1.53187782968e+12,JD5161,CBJ5161
2359976,1.53188416522e+12,CZ6673,CSN6673
2359900,1.53188363644e+12,3U8230,CSC8230
2360041,1.53189014364e+12,3U8064,CSC8064
2308873,1.53188884778e+12,,
2360319,1.53189149557e+12,CA1415,CCA1415
2358362,1.53189178387e+12,CA1415,CCA1415
2360986,1.53189289613e+12,CA4464,CCA4464
2361412,1.53189633198e+12,3U8882,3U8882
2337372,1.53189554538e+12,CA4102,CA4102
2360977,1.5318984373e+12,BK2851,OKA2851
2328124,1.53189880779e+12,CA4504,CCA4504
2361069,1.53189890617e+12,CZ3453,CSN3453
2341954,1.53189981093e+12,CA4152,CA4152
2360028,1.53190206237e+12,JD5505,CBJ5505
2361736,1.53190153187e+12,JD5505,CBJ5505
2361432,1.53190322256e+12,QW6006,QDA6006
2361249,1.53190426850e+12,8L9646,LKE9646
2356715,1.53190829936e+12,CZ3903,CSN3903
2362067,1.53190773235e+12,8L9646,LKE9646
2360399,1.53190835325e+12,MI936,SLK936
2349746,1.53190989861e+12,MU2815,CES2815
2361694,1.53191056228e+12,MU5849,CES5849
2361328,1.53191098141e+12,ZH9407,CSZ9407
2361590,1.53191128125e+12,3U8964,3U8964
2353299,1.53191406578e+12,GJ8679,CDC8679
2352485,1.53191606863e+12,CA4302,CA4302
2361462,1.53191750011e+12,3U8888,3U8888
2361375,1.53191936682e+12,MU2656,CES2656
2358261,1.53192093479e+12,3U8978,3U8978
2357907,1.53191922751e+12,CA4316,CCA4316
2361056,1.5319196454e+12,SC4713,CDG4713
2333261,1.53192006063e+12,CZ3433,CSN3433
2359790,1.53192184879e+12,3U8744,CSC8744
2362014,1.53192189217e+12,3U8706,CSC8706
2361168,1.53192222486e+12,MU2413,CES2413
2362411,1.53192485950e+12,3U8692,CSC8692
2351142,1.53192508274e+12,3U8692,CSC8692
2362611,1.53192557753e+12,MU2686,CES2686
2362340,1.53192678874e+12,CA4304,CA4304
2360135,1.53192751864e+12,MU2856,CES2856
2362952,1.53192756938e+12,CA4120,CA4120
2362673,1.53192851975e+12,MU2417,CES2417
2362197,1.53192855514e+12,CA4528,CA4528
2361081,1.5319285775e+12,ZH9443,CSZ9443
2362916,1.53192865519e+12,3U8174,CSC8174
2350765,1.53192872466e+12,3U8906,3U8906
2357797,1.53192891972e+12,MU5280,CES5280
2360778,1.53192895002e+12,MU5388,CES5388
2359912,1.53192918209e+12,CA4390,CCA4390
2361386,1.53192922702e+12,CZ6455,CSN6455
2362793,1.53192941469e+12,TV9826,TBA9826
2308341,1.53192943371e+12,ZH4502,CSZ4502
2362142,1.5319296119e+12,3U8970,CSC8970
2359175,1.53192975724e+12,TV9826,TBA9826
2361003,1.53192981108e+12,3U8970,CSC8970
2362630,1.53193198243e+12,8L9616,LKE9616
2361396,1.53193028699e+12,ZH9490,CSZ9490
2363021,1.53193036479e+12,CA4154,CA4154
2359039,1.53193043305e+12,8L9626,LKE9626
2357973,1.53193055042e+12,EU2228,UEA2228
2362680,1.53193123738e+12,ZH9490,CSZ9490
2359741,1.53193151416e+12,CA4536,CA4536
2362446,1.53193174401e+12,ZH4372,CSZ4372
2362906,1.53193351153e+12,3U8094,CSC8094
2363070,1.53193264327e+12,EU2772,UEA2772
2362268,1.53193309043e+12,TV9906,TBA9906
2349233,1.53193316135e+12,3U8320,CSC8320
2359869,1.53193422836e+12,EU6662,UEA6662
2355603,1.53193498268e+12,3U8920,CSC8920
2362633,1.53193524486e+12,EU6662,UEA6662
2362755,1.53193578439e+12,EU2220,UEA2220
2358672,1.53193587927e+12,EU2220,UEA2220
2362803,1.53193611652e+12,EU2220,UEA2220
2362945,1.53193613009e+12,EU2750,UEA2750
2357188,1.53193653347e+12,CA4022,CCA4022
2362895,1.53193673043e+12,3U8916,3U8916
2361345,1.53193704117e+12,MU5654,CES5654
2358905,1.53193724172e+12,EU2220,UEA2220
2363132,1.53193789589e+12,8L9945,8L9945
2362169,1.53193949827e+12,JT2639,LNI2639
2362176,1.5319395055e+12,JT2639,LNI2639
2363016,1.53193981665e+12,3U8704,3U8704
2354354,1.53193990381e+12,3U8372,CSC8372
2362215,1.53193996066e+12,3U8704,3U8704
2361543,1.53194003691e+12,JT2639,LNI2639
2363242,1.53196170551e+12,3U8669,3U8669
2362011,1.53196560969e+12,KY8321,KNA8321
2363078,1.53196680767e+12,TV6505,
2362536,1.53197313705e+12,3U8658,CSC8658
2362030,1.53197377442e+12,MU5403,CES5403
2363194,1.5319756519e+12,3U8632,CSC8632
2362587,1.5319766759e+12,3U8698,CSC8698
2363617,1.53197701949e+12,EU2236,UEA2236
2361915,1.53198004822e+12,3U8116,CSC8116
2355739,1.53197927416e+12,ZH3974,
2363505,1.53198373429e+12,MU2252,CES2252
2354468,1.53198399191e+12,3U8870,3U8870
2364208,1.53198695534e+12,MU5322,CES5322
2362967,1.53198798815e+12,CA4530,CCA4530
2364002,1.53198878196e+12,HO1097,DKH1097
2364836,1.53199245226e+12,ZH4184,CSZ4184
2364303,1.53199407054e+12,EU2736,UEA2736
2363982,1.53199368984e+12,CA4514,CCA4514
2361888,1.53199606333e+12,CA4591,CA4591
2356377,1.53199684992e+12,CZ3417,CSN3417
2363424,1.53199729903e+12,MU5849,CES5849
2363730,1.53200118579e+12,EU8858,
2351445,1.53200148052e+12,NS3209,HBH3209
2362562,1.53200095628e+12,3U8858,3U8858
2362912,1.53200104311e+12,CA4314,CA4314
2365435,1.53200494405e+12,EU2232,UEA2232
2363967,1.53200348641e+12,NS8447,
2359661,1.53200349427e+12,MF8447,CXA8447
2357280,1.53200638245e+12,ZH9569,CSZ9569
2365122,1.53200676475e+12,EU8692,
2360872,1.53200568373e+12,CA1959,CCA1959
2364686,1.53200589849e+12,CA1949,CCA1949
2364572,1.53200926757e+12,DR5014,RLH5014
2365284,1.53201003716e+12,DR5014,RLH5014
2363055,1.5320097422e+12,ZH9409,CSZ9409
2357281,1.53200980202e+12,KN2307,CUA2307
2365714,1.53201006133e+12,KN5217,CUA5217
2361548,1.53201060943e+12,MU5320,CES5320
2365708,1.53201223635e+12,CA472,CCA472
2359275,1.53201263547e+12,MU5853,CES5853
2335491,1.53201295204e+12,MU2686,CES2686
2365344,1.53201602681e+12,CA4304,CA4304
2365242,1.53201633024e+12,3U8906,3U8906
2356490,1.53201566407e+12,MU5280,CES5280
2361807,1.53201623032e+12,3U8662,CSC8662
2365951,1.53201799728e+12,CZ3457,CSN3457
2362829,1.5320162942e+12,3U8662,CSC8662
2360974,1.53201727801e+12,3U8752,CSC8752
2365552,1.53201995567e+12,EU2750,UEA2750
2358989,1.53202061294e+12,EU2224,UEA2224
2365479,1.53202113352e+12,CA3964,
2358141,1.53202132683e+12,8L9945,8L9945
2365484,1.5320213483e+12,8L9620,LKE9620
2364538,1.53202153067e+12,3U8174,CSC8174
2365281,1.53202159907e+12,8L9620,LKE9620
2365769,1.53202169529e+12,3U8174,CSC8174
2365729,1.53202226628e+12,CA4120,CA4120
2364314,1.53202245385e+12,MU5278,CES5278
2362456,1.53202252318e+12,3U8862,3U8862
2361140,1.53202272731e+12,MU5278,CES5278
2365757,1.53202352382e+12,CA4392,CA4392
2363201,1.53202417692e+12,3U8970,CSC8970
2364411,1.53202436808e+12,ZH4246,CSZ4246
2363904,1.53202449841e+12,EU6662,UEA6662
2365422,1.53202460454e+12,CA4230,CCA4230
2364977,1.532025775e+12,3U8916,3U8916
2365330,1.53202642393e+12,FD562,AIQ562
2359129,1.53202650389e+12,3U8994,CSC8994
2365881,1.53204877681e+12,DR6521,RLH6521
2366096,1.53204972591e+12,ZH9361,CSZ9361
2358158,1.53205187754e+12,CZ3457,CSN3457
2329243,1.53205191284e+12,9C8985,9C8985
2366230,1.53205790836e+12,HO1119,DKH1119
2366376,1.53206469789e+12,TV9847,TBA9847
2366423,1.53206631708e+12,MU5474,CES5474
2366327,1.53206756321e+12,CA4102,CA4102
2357200,1.53206785243e+12,MU5407,CES5407
2366686,1.53206680318e+12,ZH4306,CSZ4306
2365519,1.53207147993e+12,CZ3443,CSN3443
2366357,1.53207180871e+12,3U8628,3U8628
2366645,1.53207253511e+12,CA4308,CA4308
2367015,1.53207722647e+12,CA4108,CA4108
2358193,1.5320758371e+12,CA4008,CCA4008
2365069,1.53208310419e+12,HU7351,CHH7351
2367305,1.532084289e+12,HU7247,CHH7247
2366674,1.53208578086e+12,ZH1407,CSZ1407
2367356,1.53208830278e+12,3U8744,CSC8744
2368171,1.53209003356e+12,EU2756,UEA2756
2367414,1.53208983436e+12,CZ6435,CSN6435
2363895,1.53209140504e+12,ZH9569,CSZ9569
2367798,1.53209159793e+12,ZH9569,CSZ9569
2367046,1.53209332991e+12,EU6674,UEA6674
2362600,1.53209388154e+12,CA4302,CA4302
2367717,1.53209464899e+12,CA4516,CA4516
2367371,1.5320966441e+12,DR6542,RLH6542
2367951,1.53209673416e+12,CZ3433,CSN3433
2368514,1.53209815720e+12,3U8146,CSC8146
2366156,1.53209865627e+12,3U8966,3U8966
2368687,1.53210058378e+12,EU2720,UEA2720
2366093,1.53210062967e+12,CA4040,CCA4040
2367969,1.53210100662e+12,MU5415,CES5415
2366198,1.53210121386e+12,JD361,CBJ361
2368104,1.53210366057e+12,MU5320,CES5320
2368358,1.53210206464e+12,ZH9409,CSZ9409
2365120,1.53210220022e+12,3U8662,CSC8662
2368184,1.53210295436e+12,CA4452,CA4452
2368254,1.5321029827e+12,3U8920,CSC8920
2343915,1.53210371181e+12,CA4304,CA4304
2363983,1.53210464274e+12,MU5417,CES5417
2365725,1.53210618275e+12,CA4210,CCA4210
2364318,1.53210638684e+12,HU7347,CHH7347
2367518,1.53210648102e+12,EU2224,UEA2224
2367821,1.53210671461e+12,TV9898,TBA9898
2356895,1.53210701235e+12,TV9898,TBA9898
2367976,1.53210734157e+12,EU2246,UEA2246
2368547,1.53210744639e+12,MU2825,CES2825
2360310,1.53210818161e+12,CA4536,CA4536
2368036,1.53210820569e+12,8L9616,LKE9616
2367962,1.53210913899e+12,3U8556,3U8556
2368452,1.53210918483e+12,3U8842,CSC8842
2345865,1.53210922483e+12,MU2194,CES2194
2337056,1.53210932748e+12,8L9945,8L9945
2368097,1.53210941421e+12,MU2194,CES2194
2367474,1.53210942235e+12,3U8668,CSC8668
2368709,1.53210983157e+12,3U8668,CSC8668
2349706,1.53210989696e+12,MU2194,CES2194
2352440,1.53211053555e+12,3U8994,CSC8994
2367394,1.53211059328e+12,3U8994,CSC8994
2368864,1.53211179909e+12,G52646,G52646
2365049,1.53211185416e+12,CA4328,CA4328
2364186,1.53211235728e+12,3U8174,CSC8174
2368713,1.53211260633e+12,CA4328,CA4328
2368939,1.5321429764e+12,GX8965,CBG8965
2368911,1.53214307444e+12,HU7741,CHH7741
2369438,1.53214307843e+12,HU7741,CHH7741
2368985,1.5321432599e+12,MU2905,CES2905
2350801,1.53214653948e+12,CA4380,CCA4380
2366657,1.53214542803e+12,MU2464,CES2464
2368738,1.5321454966e+12,CA3221,
2363496,1.53214601738e+12,HO1269,DKH1269
2367054,1.5321493938e+12,3U8632,CSC8632
2367627,1.53215176848e+12,CA4464,CCA4464
2361964,1.53215231648e+12,3U8116,CSC8116
2365811,1.53215363722e+12,CZ6925,CSN6925
2369852,1.53215401707e+12,CA459,CA459
2364193,1.53215429019e+12,CA4102,CA4102
2368787,1.5321544621e+12,ZH9403,CSZ9403
2368844,1.53215553746e+12,3U8962,3U8962
2368670,1.53215766069e+12,MU2094,CES2094
2367297,1.53216624303e+12,TV9926,TBA9926
2369424,1.53216700861e+12,3U8640,3U8640
2369753,1.53216683817e+12,HU7831,CHH7831
2369075,1.53216746092e+12,HU7831,CHH7831
2369314,1.53217420946e+12,3U8734,3U8734
2370194,1.5321747162e+12,GJ8885,CDC8885
2370497,1.5321771156e+12,A67101,A67101
2369756,1.53218219373e+12,EU2250,UEA2250
2370418,1.53218220974e+12,MU5411,CES5411
2288898,1.53218266689e+12,MF5032,
2369279,1.53218480754e+12,3U8966,3U8966
2369259,1.5321848221e+12,3U8966,3U8966
2370063,1.5321836371e+12,DR5014,RLH5014
2355819,1.53218423552e+12,MU2656,CES2656
2367125,1.53218747304e+12,CX5824,CPA5824
2370623,1.53218617551e+12,3U8174,CSC8174
2370727,1.53218647911e+12,TV9854,TBA9854
2368813,1.53218692352e+12,TV9830,TBA9830
2344672,1.53218717958e+12,MU2472,CES2472
2360276,1.53218904294e+12,EU2228,UEA2228
2371149,1.53218831481e+12,3U8906,3U8906
2370323,1.53218833066e+12,EU2270,UEA2270
2370529,1.53218834638e+12,3U8894,3U8894
2368288,1.53218886039e+12,3U8986,3U8986
2349515,1.5321892096e+12,CA4390,CCA4390
2370900,1.5321911997e+12,EU2222,UEA2222
2367631,1.53219133509e+12,MU5417,CES5417
2370648,1.53218986793e+12,CA418,CA418
2370236,1.5321899066e+12,HX452,CRK452
2359181,1.53218992896e+12,CZ6455,CSN6455
2301540,1.53218993337e+12,MU9696,CES9696
2359561,1.53219003721e+12,HX452,CRK452
2370927,1.53219177538e+12,EU2224,UEA2224
2370743,1.53219045689e+12,3U8668,CSC8668
2371087,1.53219059682e+12,3U8668,CSC8668
2369771,1.53219066862e+12,MU9696,CES9696
2370992,1.53219070429e+12,3U8668,CSC8668
2370771,1.53219076616e+12,3U8752,CSC8752
2370918,1.53219085782e+12,CA4238,CCA4238
2371243,1.53219093242e+12,MU5417,CES5417
2371059,1.53219117467e+12,3U8668,CSC8668
2361766,1.53219121339e+12,EU2222,UEA2222
2371244,1.53219127751e+12,3U8668,CSC8668
2371116,1.53219250084e+12,EU2224,UEA2224
2371190,1.53219272859e+12,MU5417,CES5417
2370653,1.53219280814e+12,CA4540,CCA4540
2370796,1.53219282404e+12,CA3964,
2370935,1.53219362291e+12,EU2220,UEA2220
2371280,1.53219362724e+12,HU7085,CHH7085
2361378,1.53219376356e+12,CA4246,CCA4246
2370397,1.53219569944e+12,EU2240,UEA2240
2347670,1.53219593595e+12,EU2240,UEA2240
2352250,1.53219630512e+12,EU2202,UEA2202
2369735,1.53219640097e+12,MU5278,CES5278
2371041,1.53219702824e+12,EU2240,UEA2240
2370136,1.53219938878e+12,EU2202,UEA2202
2369410,1.53219818589e+12,EU2258,UEA2258
2361445,1.53219828818e+12,3U8234,CSC8234
2371325,1.53219860049e+12,CA4160,CCA4160
2367641,1.53219938974e+12,3U8714,CSC8714
2364692,1.53222122762e+12,MU574,CES574
2371343,1.5322212334e+12,MU574,CES574
2370803,1.53222478678e+12,ZH9541,CSZ9541
2350564,1.53222574317e+12,MU5841,CES5841
2366911,1.53222609228e+12,CA8971,CCA8971
2369249,1.5322293576e+12,MU2905,CES2905
2371514,1.53223190442e+12,TV9847,TBA9847
2371031,1.53223579802e+12,3U8738,3U8738
2359960,1.53224020725e+12,CZ6925,CSN6925
2372046,1.53224414262e+12,ZH9405,CSZ9405
2366892,1.53224254593e+12,3U8924,CSC8924
2371047,1.53224522762e+12,,
2369256,1.53224747712e+12,G52649,G52649
2372316,1.53225104211e+12,EU2712,UEA2712
2372027,1.53225112816e+12,3U8056,CSC8056
2371320,1.53226007331e+12,EU2756,UEA2756
2370891,1.53226284078e+12,EU8734,
2372587,1.53226439733e+12,CZ3441,CSN3441
2370913,1.53226661229e+12,KN5217,CUA5217
2371337,1.53226663504e+12,3U8932,CSC8932
2369004,1.53226796509e+12,EU2720,UEA2720
2373576,1.53226842791e+12,EU2720,UEA2720
2373143,1.53227172858e+12,MU5388,CES5388
2372212,1.53227190129e+12,CA428,CA428
2367218,1.53227207537e+12,MU5280,CES5280
2372000,1.5322724298e+12,GS7887,GCR7887
2372397,1.53227285389e+12,GS7887,GCR7887
2368278,1.53227287994e+12,EU2230,UEA2230
2373258,1.53227296665e+12,MU9749,CES9749
2373195,1.53227322979e+12,3U8174,CSC8174
2373395,1.53227345128e+12,MU9749,CES9749
2353029,1.53227438857e+12,EU8692,
2371700,1.53227499998e+12,CA4372,CA4372
2373892,1.53227681979e+12,CA4258,CCA4258
2366066,1.53227533878e+12,MU2006,CES2006
2369381,1.53227559192e+12,MU2472,CES2472
2361619,1.53227642654e+12,3U8090,CSC8090
2366564,1.53227671826e+12,EU2724,UEA2724
2339052,1.53227688997e+12,CA4154,CA4154
2373540,1.5322770799e+12,CZ3729,CSN3729
2373640,1.53227727498e+12,CA4328,CA4328
2373675,1.53227745141e+12,EU2238,UEA2238
2362148,1.53227763477e+12,CA4528,CA4528
2373422,1.53227789841e+12,3U8920,CSC8920
2372941,1.53227795149e+12,3U8994,CSC8994
2368275,1.53227806572e+12,EU2246,UEA2246
2366445,1.53227818955e+12,3U8920,CSC8920
2370904,1.53227842995e+12,EU2220,UEA2220
2373919,1.53227843568e+12,EU2220,UEA2220
2373701,1.53228044701e+12,3U8934,CSC8934
2370378,1.53227889307e+12,MU2194,CES2194
2371992,1.53227904946e+12,EU2772,UEA2772
2373784,1.53227916235e+12,EU2772,UEA2772
2369238,1.53228097626e+12,3U8938,3U8938
2373337,1.53227920314e+12,CA4278,CCA4278
2373463,1.53227930024e+12,ZH9411,CSZ9411
2373532,1.53227958652e+12,CA4588,CA4588
2365960,1.53228165314e+12,8L9945,8L9945
2373605,1.53228166143e+12,8L9945,8L9945
2372107,1.5322801117e+12,3U8906,3U8906
2373185,1.53228023038e+12,TV9880,TBA9880
2373619,1.53228027759e+12,CZ3377,CSN3377
2373839,1.53228075042e+12,3U8938,3U8938
2368797,1.53228142998e+12,3U8862,3U8862
2357613,1.53228143764e+12,3U8372,CSC8372
2373661,1.53228145531e+12,MF5066,
2372776,1.53228152074e+12,3U8752,CSC8752
2369128,1.53228158399e+12,3U8372,CSC8372
2373670,1.53228187186e+12,EU2202,UEA2202
2373806,1.53228382049e+12,EU2282,UEA2282
2362794,1.53228221905e+12,EU2228,UEA2228
2371145,1.53228256455e+12,G52646,G52646
2373744,1.53228267584e+12,3U8714,CSC8714
2373396,1.53228271044e+12,EU2202,UEA2202
2373525,1.53228314573e+12,GJ8685,CDC8685
2369007,1.53228337236e+12,3U8916,3U8916
2357336,1.53228369077e+12,MU2296,CES2296
2348216,1.53228401043e+12,EU2258,UEA2258
2372812,1.5322842291e+12,CA4534,CCA4534
2349591,1.53228462203e+12,3U8892,3U8892
2373893,1.53228524856e+12,EU6680,UEA6680
2371694,1.5322857116e+12,CA4390,CCA4390
2373975,1.532285812e+12,MU5278,CES5278
2368302,1.53228605981e+12,3U8548,3U8548
2368433,1.53231096729e+12,ZH9541,CSZ9541
2361187,1.53230999774e+12,CZ3457,CSN3457
2361188,1.53231000496e+12,CZ3457,CSN3457
2374313,1.53231004192e+12,CZ3457,CSN3457
